1.233573934853685224e-02
7.476387532768373825e-03
1.003922655623058248e-02
8.995205279150767647e-03
1.555565537259614647e-02
2.226539429719408617e-02
2.038199644516689585e-02
1.389013896774953481e-02
2.702607034534836375e-02
2.323283300539260784e-02
9.675822121510673640e-03
7.983312107158954674e-03
1.060988005706797743e-02
2.237068051734010521e-02
2.202356479555822935e-02
5.470855188458041002e-03
2.372418253956463940e-02
1.119025262695009723e-02
1.026776442420632846e-02
1.471090066305870067e-02
3.110840605437471124e-02
2.486232887230861721e-02
1.449991442248048726e-02
2.892816027666829035e-02
2.403326294068024518e-02
2.587232318905724124e-02
3.290363215985445122e-02
4.643113361816771784e-02
3.815345429031816865e-02
4.272008213392378129e-02
3.499194594192421570e-02
4.397485612394696347e-02
3.260186779839346211e-02
3.259492896163555115e-02
3.152099083590085421e-02
3.284657881769188770e-02
3.064291495645943622e-02
3.001429692352924200e-02
